date,critical_staffing_shortage_anticipated_within_week_yes,hospital_onset_covid,inpatient_beds_used_covid,previous_day_admission_adult_covid_suspected,total_adult_patients_hospitalized_confirmed_and_suspected_covid,adult_icu_bed_covid_utilization_utilization,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_60-69,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_80+,previous_day_admission_adult_covid_suspected_unknown,deaths_covid
2020-09-18,0.16666666666666666,11.093959688013488,289.3859831461756,66.1344059433069,284.3067366913464,0.11647653951375626,0.319002934644029,1.4119258061293087,2.3273138842778853,2.5516341907065265,3.8641305756808313,5.212546249062346,6.395397504559066,4.994726815424949,2.146069881521185,0.8401537082191739,4.3622471578523125,6.55283028368404,5.503996419199241,9.963843934956927,13.278222623031356,11.816919701690825,10.648161442143486,5.458757849876577,3.6139436428198253
2020-09-19,0.16307371349095967,11.16562500206461,286.1122828165722,62.52730206574188,279.66459112288396,0.11630125156284238,0.1537032173278834,1.6942884761330388,2.0756995993281726,2.5403653390186944,4.042865919447676,5.122656309147165,6.113124932858328,4.795700502279659,1.8164004503369093,0.8616877266823108,3.8440479314044036,6.291853123357335,5.269884157169394,8.221757890989311,11.945318867177821,11.704340530519367,10.823717704913586,4.402757494276387,3.6821578340282994
2020-09-20,0.1618798955613577,10.962100645673717,283.82582505876576,56.39360712072508,276.72790603196574,0.11571883001008612,0.2921641766406479,1.1143657604370336,2.0787911360510978,2.4498585716871806,3.51004857477269,4.904390142419526,5.724108307005973,4.35689146488994,1.4451640459265305,0.6734028541592204,3.148845093691724,5.574007812442529,5.053466246285768,8.043772925776906,10.41797152726861,10.41187392972502,10.142542185471864,3.463110265638874,3.904500586249656
2020-09-21,0.1675647488266991,10.70695636906491,288.6956484970668,55.10618097866278,286.9244817756544,0.116096893672487,0.212194618334591,1.3832744848391274,1.7089918874377814,2.4207815743637644,3.908044516001441,4.802827684087133,5.1128895273254145,4.311475723331195,1.4853048567385994,0.5218048145038144,3.2882261257928147,5.257797515333561,4.619169901916569,7.369718949271546,11.578107282454434,10.054324726927469,9.8053484786796,3.698624148890099,3.4404075721900442
2020-09-22,0.16782608695652174,11.279620422615961,301.67455105913433,68.64777709568617,297.057097563994,0.11751107437589596,0.22381919736471353,1.5560709603338396,1.8831619261364487,2.6888103649988877,4.3139949037234935,5.747290787803714,6.645715806633966,4.975266119789203,1.6065018923059713,0.5937375807115332,4.503585772650465,6.522889458246155,6.005221427374097,9.224167517561574,13.892650461196256,13.418313925032072,12.657883337233908,8.382008253045385,3.556606089426762
2020-09-23,0.17083767813694822,11.149566859095033,298.2833112347172,69.39598444200267,291.9378287573772,0.11690788880153626,0.2726162351758493,1.4381269666072825,2.1767532576213147,2.581033630251074,4.390534824586067,5.906186433518755,6.054826037179844,4.837943650956181,1.8670109576805356,0.8045329318485084,4.916441050852971,6.259042217784758,6.334278705414778,10.001909272924195,14.390330766151907,12.42298901308986,11.724650699859449,8.876968103518676,3.4261770629955697
2020-09-24,0.16825506844567667,11.170799255711195,300.8361987821592,67.69981657853917,295.04610583351246,0.11605146485747506,0.21694924535967125,1.7252548911668555,1.8263832436560117,2.677682183084339,4.501981537047934,5.9982290885684195,5.947086048442366,4.517989871784715,1.4808331581543468,0.8124307988754013,3.800571478661004,6.842515262059759,5.885219698938297,9.663587996318649,13.612709777423555,12.552358305844773,11.549341796744802,8.340544196935253,4.371487698246397
2020-09-25,0.16988616764401518,11.232256905554035,292.41090747691567,64.43377250436421,285.37743309883604,0.11502868068833652,0.17869550804990542,1.5151322543045727,2.0124163920212967,2.51680500405131,4.128230824307174,5.7502262979133345,5.877886437734156,5.491116765760553,2.1300155581710287,0.6450000201944304,4.125693316022259,6.150425852952595,5.463446012062279,8.160350258771281,12.566414101799833,13.236794731621718,11.759375456529378,3.308204294190131,3.6588148619782506
2020-09-26,0.16683937823834197,11.313406306572585,292.09273718133704,66.03472853938996,286.18489695590335,0.11531316858193372,0.28741470917980494,1.4183162271870178,2.429860741809571,2.7180283270568717,4.011195093577545,5.755504752512409,6.870101578203369,4.864517252288392,2.2164935015069283,0.612728598523034,3.76934824293058,6.400542071887973,5.46506030662628,10.382963394599258,12.477684302697606,13.598050943133687,12.04845387905129,2.883540650226617,3.364459739366092
2020-09-27,0.16787815853236415,11.458215245585427,289.53872489109676,58.60428718114888,287.1659391071722,0.11488691778980917,0.0849879544823948,1.34934968401629,1.7311206592352908,1.9860220738134862,4.165071914277891,5.365395034136322,5.446091253502802,4.681647391751123,3.7009267333774942,0.5792956300060577,3.429220644210577,5.374473728306954,5.154825080231675,7.927787017272003,11.405995073735475,11.641129577801038,10.829567364332606,2.5514283062665473,3.297873045664208
