date,critical_staffing_shortage_anticipated_within_week_yes,hospital_onset_covid,inpatient_beds_used_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid,adult_icu_bed_covid_utilization_utilization,deaths_covid
2020-05-29,0.0007621951219512195,11.5139389900882,461.45378482361446,348.1343730402715,0.14711675126903553,27.67647392190827
2020-05-30,0.0007624857033930614,11.398403670996887,444.4178265109813,338.0176039910534,0.14365948864528064,27.159202710798805
2020-05-31,0.0007742934572202865,9.880595850556768,433.4971545171548,323.60536024083444,0.13206335976124137,26.596415744011352
2020-06-01,0.0007544322897019992,9.149305075772977,416.5420282326371,321.23342248669246,0.13763452292745812,27.26956018388186
2020-06-02,0.0007448789571694599,21.794151661804452,421.8259660575018,308.6082278951409,0.12352786121298705,27.702568833212617
2020-06-03,0.0007308605883427736,10.048362992151214,414.9977751142024,311.20661441140084,0.12582523788328234,30.28581298167522
2020-06-04,0.0007262164124909223,8.250505418886583,392.41139711434084,292.52727312009483,0.11840667866674943,5.019773056812639
2020-06-05,0.0007180039490217197,7.971805126701994,406.3340655283536,299.52111657495965,0.1241198485368318,5.536855886523086
2020-06-06,0.0007412898443291327,7.864013856362181,397.97167902460995,295.85035582637585,0.1268857222140607,5.9687986238537505
2020-06-07,0.0007540056550424129,8.967173602970142,391.3503509516281,271.7170998272222,0.12987096035918388,4.646783305015531
2020-06-08,0.0007448789571694599,7.909070046648558,390.9123348386244,292.560240926549,0.12143713122328562,5.769049166466774
2020-06-09,0.0005497526113249038,7.61235340459747,381.231036688782,318.9853114082176,0.12917959106159396,5.234636205774648
2020-06-10,0.0003672420124862284,9.149200943630742,402.4135394137976,314.1451772647767,0.1293460672018276,4.769852514668579
2020-06-11,0.00036231884057971015,8.9581525189547,392.5825044776135,292.3192538930706,0.1255594801553063,5.548576791697942
2020-06-12,0.0005367686527106817,9.693800528233927,378.38470819891626,290.54016549965013,0.12647606091622873,4.1950848238736285
2020-06-13,0.000555247084952804,6.802202709873488,348.3210831757417,272.73481456472734,0.13702500448868005,3.4927525180659043
2020-06-14,0.0005657175183858194,7.12031617356769,358.33986936014844,264.13243279512784,0.12452840348804727,3.6459592582974154
2020-06-15,0.0003489183531053733,8.50620651703139,395.06875679826186,315.3965387905679,0.13138109488709018,4.488056222313996
2020-06-16,0.0005335230304108127,6.413062965054331,376.054483659271,326.55159950447654,0.12660188576231052,4.0806264134282415
2020-06-17,0.0005402485143165856,7.739828489572605,388.2335789074567,314.91834079817454,0.1436477761725481,3.876985533051738
2020-06-18,0.0005372492836676218,8.341453290789884,388.77815940967827,305.01207758129425,0.14665357007933508,4.106987361063657
2020-06-19,0.0005363847666726265,7.939972186346431,388.086738808935,318.3692159560054,0.12206867229738896,3.4080620305033973
2020-06-20,0.0005794861889124976,4.920455553909988,350.78561493130854,270.0359641178387,0.11458883483900857,3.7161373743476003
2020-06-21,0.0005809450038729666,7.594780074961429,363.7579820030312,262.6886774841318,0.12020424844336303,3.2298738078966
2020-06-22,0.0005717552887364208,7.4209699617863905,363.35191808321355,293.8048929624016,0.1255708185229068,5.247831809768857
2020-06-23,0.0005770340450086555,7.549729310359071,380.5850533123262,326.8546887330698,0.1439840916043879,4.175787398579255
2020-06-24,0.0005775895263765884,7.239717816773353,386.9810358271134,332.5070493325862,0.1270227415886531,4.975708266371092
2020-06-25,0.0005765904285988853,7.209635566087808,384.9063459488728,327.1308606042559,0.12319397715600224,4.894210013556565
2020-06-26,0.0005754843660080568,7.00241615953389,385.52235907255954,316.5518104337856,0.12336485963092993,4.772298079195048
2020-06-27,0.0005821851348728896,6.961124980985049,378.9098152802233,312.9751611902002,0.13661186161235037,4.863498393393636
2020-06-28,0.0005880047040376323,7.4102961480949,383.37410260542487,311.38404688274414,0.1433056024957754,4.79771084410707
2020-06-29,0.0005837711617046118,7.325405534974554,395.8893999918172,348.05660651780164,0.15214541697607592,5.4316708241970515
2020-06-30,0.0005828638041577618,7.3495469959687965,409.125226348512,359.6151551154377,0.15942584343216618,5.085505871771438
2020-07-01,0.0005813953488372093,8.504599225752141,418.40439751065327,363.4077842863328,0.1513870371857682,4.714434129345626
2020-07-02,0.0005665722379603399,7.570975394272162,425.54318837245404,367.0242721326786,0.1620752150799642,3.7309285018599136
2020-07-03,0.0005638037962788949,8.783074119240204,438.77306444221375,375.32228147524836,0.161130281396448,4.702922520488883
2020-07-04,0.0005699088145896656,5.688668146769206,422.1138778985693,371.4615961023351,0.15920036967086265,4.4875108401325825
2020-07-05,0.0005753739930955121,7.7063035227845,442.40047552741817,359.8731054424932,0.1625718150712183,5.8710939898127545
2020-07-06,0.0005425935973955507,11.287659455042752,485.29117058537867,381.0113988569516,0.20822998909738896,5.914775595005282
2020-07-07,0.0005538120731031936,11.17908556738791,479.1688386783847,383.4791214360821,0.20882556662946858,6.624065101687767
2020-07-08,0.000554016620498615,11.397265919372156,484.1598442401193,413.1962858914308,0.1910312834542643,4.994619776688573
2020-07-09,0.0005513692335967653,11.175305514454369,487.3405718091616,411.8709629181492,0.19620288622829482,4.63357547160691
2020-07-10,0.0007342143906020558,11.077845928314138,492.11389620535033,404.40510862496865,0.1861778753756012,4.1395006642189776
2020-07-11,0.0007902015013828526,7.880549736525315,495.8111827296017,386.9663241704913,0.1881190403967134,5.443552741691439
2020-07-12,0.0008006405124099279,8.442200249769963,508.76872052342077,376.7582726918176,0.19635302547990133,4.617214578375159
2020-07-13,0.0008003201280512205,7.735558843550378,516.9182244440179,386.73900974490493,0.21070987533497276,4.801259095088428
2020-07-14,0.0007858546168958742,8.779946086278596,535.5239239922842,440.69666594570725,0.1971517800417933,5.002340574220292
2020-07-15,0.05644714997232983,9.236950961571518,542.9729757135843,570.6802046675224,0.25554500646412415,5.957243290305325
2020-07-16,0.0744448489261012,16.04682002674778,547.8491265724784,550.8102992034317,0.24598779385171787,6.160128968863666
2020-07-17,0.08823529411764706,14.001712221305993,539.3172423181909,536.2572386953603,0.23843040522820225,5.672592848665834
2020-07-18,0.09216502649507949,13.353010350471454,571.1820375931229,527.7826405470765,0.24268567408344408,4.388020802053777
2020-07-19,0.09616888193901485,14.509335611149416,574.7341314274836,553.8749194952265,0.22372813011044151,4.350788163926205
2020-07-20,0.09976152623211447,13.274202675098193,571.2284314913842,534.772379520984,0.24036143371377813,5.305409419729984
2020-07-21,0.10592143834277898,5.71699513821817,586.5977281180046,545.6512658942306,0.2283546889056384,6.821259225026592
2020-07-22,0.13704128440366972,10.918646732018669,556.8092397679565,534.4807152242786,0.22588313362816623,6.059556692537138
2020-07-23,0.14755621631666976,10.40596150387605,543.4355633025223,534.1373552908598,0.2264547822359962,9.562329739052206
2020-07-24,0.1494359164046606,10.990612191914682,536.1074979032976,519.829847424607,0.22630304541547183,5.933449524189675
2020-07-25,0.15025041736227046,10.468038231629896,575.3107797320381,531.1295246055791,0.22553718299155462,5.089711492196449
2020-07-26,0.14573238911666045,10.243642393119186,530.1183909892866,511.2778163872599,0.21291021631652024,5.450640770939406
2020-07-27,0.15797345298186577,5.520206266128233,539.3190389578923,515.5782721817649,0.22429533080446737,5.543009135675848
2020-07-28,0.16379633096218646,7.366205831855914,535.1522692762642,523.1020354927172,0.2236646460025163,5.576545218886307
2020-07-29,0.16134980638023233,14.28115139758704,510.0377606984389,486.59526197021773,0.2170275804975818,13.133834894714033
2020-07-30,0.16468217622275141,12.874579630038053,494.8237728261087,482.8622344522298,0.2195827366411142,15.331959512706801
2020-07-31,0.16296431172614712,12.555611830743006,490.46114745074055,479.7819925835757,0.21817439880675982,14.812526091108271
2020-08-01,0.16055718475073313,13.172373813405816,530.4045809848845,537.0939610719633,0.21618401502621176,17.065830802488996
2020-08-02,0.15619819487935163,13.600294894708234,523.6836634895762,470.8280849998258,0.21558326926909827,16.08602377308528
2020-08-03,0.16103089014805338,7.745548557571127,459.9794061632888,457.02561158645284,0.2140082171105956,15.205372300010016
2020-08-04,0.1614079883275579,7.400184762426002,478.71060788670246,483.1343929545712,0.21656648335251738,13.813879394313057
2020-08-05,0.162524941048431,14.788963828116042,469.010423077511,470.7036712695227,0.21373465480346887,15.350990713505404
2020-08-06,0.15783783783783784,14.252303352252166,458.16960626567993,460.0815110410213,0.21129674722366884,15.155557449473184
2020-08-07,0.1620795107033639,14.26172145267189,452.983665610826,451.90758746178955,0.20851330639542984,14.239489248499313
2020-08-08,0.16045380875202594,14.090154982721616,439.5296593370482,434.6603845527856,0.2019047619047619,14.373025889011156
2020-08-09,0.15562375880122767,14.355919280366841,439.9593129298645,435.94359008916024,0.20337290424215146,14.464773863539182
2020-08-10,0.16321383534498288,14.851725044416764,448.0594325344841,444.05815170402826,0.20287492798628579,14.736118852175524
2020-08-11,0.16333153055705787,7.406990359808894,445.02846153291387,440.7284837239806,0.20144084618481142,14.935154347259571
2020-08-12,0.16249324446045757,8.229293230986526,433.47475146794,428.1276359316694,0.1963690872751499,14.964807601885262
2020-08-13,0.16108711303095752,6.973160051258501,427.36944134388267,419.8489715919053,0.19416196118148144,14.442943441270883
2020-08-14,0.16417910447761194,6.320462960922303,402.4658129521252,394.9187911733559,0.1898998216001098,14.344983042549476
2020-08-15,0.16162348251494835,6.982405511713426,396.0931177585644,385.7208093452232,0.186779336469217,13.916892604106897
2020-08-16,0.15606831395348839,6.528570891710294,398.14354644698165,389.5674970658673,0.1841206365075398,13.627680185330858
2020-08-17,0.1630533794862452,5.9125149530255525,392.3716658163133,386.7484726255407,0.182372993182318,16.25365945036488
2020-08-18,0.15815869604155472,5.855567430492976,391.4389745195958,391.98114246499483,0.18065031909468085,15.835019393018227
2020-08-19,0.16096687555953446,5.831944715820478,389.15733473218535,388.85780116691916,0.17392680677704833,16.321118653826833
2020-08-20,0.16309778729478944,6.475745891023706,381.1445235769632,380.92275216471785,0.16829806958228816,16.404199489522398
2020-08-21,0.16129606551539968,6.014806412207946,375.28914403875405,374.9485761894397,0.1631696855449007,4.94445880245406
2020-08-22,0.16163250629270046,6.158741618493832,363.37391543018487,357.39007505741006,0.1602918087813329,4.49379573548981
2020-08-23,0.16159798452402374,6.120531293877282,363.13055475187053,355.4142958238906,0.15877042654540058,3.8893253286235625
2020-08-24,0.16239009510138167,6.433409865895356,361.1872550592769,354.84525953238534,0.15883810498532144,3.963903996549876
2020-08-25,0.15989256938227395,5.676989629964041,365.6113893834407,359.52035946186516,0.15764239510372444,5.269833075100329
2020-08-26,0.1629364368845121,5.664519231489304,361.0057754779779,355.6770934794912,0.1545145347292342,4.79610604567523
2020-08-27,0.16277411303262615,5.32001141046991,346.7383813002861,346.64745040976374,0.1490777098598011,4.477194067435348
2020-08-28,0.1672002845962291,5.4850816972371135,336.37714508096326,334.02525658496273,0.14638894815446982,4.2222068677352755
2020-08-29,0.16725978647686832,11.636687480055091,329.2994047273421,323.9156422311883,0.1431222085271626,4.030190105315008
2020-08-30,0.163846838824577,11.466500973784587,330.5211212290366,322.8887470988429,0.1404757816318174,4.573384233878029
2020-08-31,0.16589698046181173,11.050378002196352,326.1310330916948,320.32751545395087,0.14276588949217503,3.911341524740383
2020-09-01,0.1675513092710545,12.531655259567476,331.2331668233708,325.43882944532874,0.14305522224888675,4.779752255722795
2020-09-02,0.16878306878306878,12.375490601018125,330.09791780360865,323.1259193186689,0.13975583794367716,4.612632121415245
2020-09-03,0.16988756148981027,11.36093931928073,324.29822737520743,318.63791996035224,0.13722465520622262,4.086609512545151
2020-09-04,0.17141857617631626,12.09906637150702,317.52816283309744,311.54152682221115,0.13603118522091703,3.911488641287676
2020-09-05,0.16570630347476864,16.187594479401692,305.7928929181649,300.8544255000491,0.13421977246901165,4.036466166257942
2020-09-06,0.18097407147862649,14.225835706137248,297.30258713412024,293.15270408074554,0.1330918790287784,3.3503023550390423
2020-09-07,0.17969436149657475,14.02580703253066,301.34545556427355,298.24941428763015,0.13249219631193768,3.369343592574816
2020-09-08,0.18041418041418042,10.010940370894579,308.724121627671,306.1424538570642,0.13382734732749735,4.050687799680024
2020-09-09,0.17984604618614417,10.605184972490393,313.8360454991477,310.0722047743748,0.13183701567756434,4.864713257394047
2020-09-10,0.17854647099930118,10.025415849015946,311.2614650834093,304.04326635263817,0.12829475428512246,4.041951207743865
2020-09-11,0.179951270449008,9.91275328361368,313.5515726039935,295.27446171299687,0.12632477968865252,3.3855980980682996
2020-09-12,0.1751392757660167,9.93805817741976,307.15085527849163,289.026327161998,0.12277153266690005,3.765598801760579
2020-09-13,0.17773505767214262,9.562898442406878,302.33196493518255,286.1656279225133,0.12185522255348083,3.7175083138145135
2020-09-14,0.18135800314190959,9.762135056553035,298.46565915510945,291.4192189150155,0.11894653792688883,3.41768047981477
2020-09-15,0.18055071453468108,10.564374590281957,305.0088045980667,297.14781368131383,0.1219163251102003,3.7523125079811983
2020-09-16,0.1791070805720265,11.028084949923448,303.1317677855863,293.6035876875973,0.11898375032241423,5.169439624523892
2020-09-17,0.178534213268496,10.883563718191631,292.51961096317285,285.7573121753187,0.11715335972443576,3.855416123009418
2020-09-18,0.16666666666666666,11.093959688013488,289.3859831461756,284.3067366913464,0.11647653951375626,3.6139436428198253
2020-09-19,0.16307371349095967,11.16562500206461,286.1122828165722,279.66459112288396,0.11630125156284238,3.6821578340282994
2020-09-20,0.1618798955613577,10.962100645673717,283.82582505876576,276.72790603196574,0.11571883001008612,3.904500586249656
2020-09-21,0.1675647488266991,10.70695636906491,288.6956484970668,286.9244817756544,0.116096893672487,3.4404075721900442
2020-09-22,0.16782608695652174,11.279620422615961,301.67455105913433,297.057097563994,0.11751107437589596,3.556606089426762
2020-09-23,0.17083767813694822,11.149566859095033,298.2833112347172,291.9378287573772,0.11690788880153626,3.4261770629955697
2020-09-24,0.16825506844567667,11.170799255711195,300.8361987821592,295.04610583351246,0.11605146485747506,4.371487698246397
2020-09-25,0.16988616764401518,11.232256905554035,292.41090747691567,285.37743309883604,0.11502868068833652,3.6588148619782506
2020-09-26,0.16683937823834197,11.313406306572585,292.09273718133704,286.18489695590335,0.11531316858193372,3.364459739366092
2020-09-27,0.16787815853236415,11.458215245585427,289.53872489109676,287.1659391071722,0.11488691778980917,3.297873045664208
2020-09-28,0.16977225672877846,11.01347962118246,296.8578771547966,292.1700013248598,0.11810219350884808,3.397841309153118
2020-09-29,0.1694007943360387,11.348704576902588,306.8872947574249,302.0181443884317,0.11957475488637664,4.222956966390889
2020-09-30,0.17371053993444885,11.593155779512257,308.36984148281357,300.4027439592547,0.11855401471915397,3.6942864215021474
2020-10-01,0.17232465965879717,11.181451633696271,302.9556483486306,295.88890882172467,0.11787708783274335,3.5559053287063866
2020-10-02,0.17403267411865864,12.876873549026019,302.0566340087512,295.57129747055194,0.11732810920121335,3.9874182400506726
2020-10-03,0.1680730153263303,11.549650602320213,303.88782774171796,296.6350437837683,0.11860630903582249,4.0136133215531276
2020-10-04,0.167959993102259,11.971625549301113,305.2257417506208,299.09097091485546,0.12092083903212199,3.2777678412589393
2020-10-05,0.1739504473503097,11.776812478087512,316.9145577457005,311.61668916820895,0.12423989054423837,4.373075253448656
2020-10-06,0.17536928890415665,11.755839418152627,333.12392366757314,328.53322336731907,0.12763192753604904,3.568598102228656
2020-10-07,0.18027444253859348,12.327891160118709,337.511967684851,333.519166549358,0.12746858168761221,3.627686149272722
2020-10-08,0.18191126279863482,12.63778164425931,339.76579790612766,332.25514965806616,0.12603862494203752,4.140448348448534
2020-10-09,0.1825924033384432,12.464353954293143,338.88808182830235,332.34148877864004,0.12547046767281536,3.840013708567569
2020-10-10,0.17822456977338558,12.491599741620487,335.8495878628914,328.53163219061815,0.12621985243970488,3.918895399337601
2020-10-11,0.1795221843003413,11.622015577383236,335.71264969176036,328.29924458491837,0.12811984194468065,3.6387869746145554
2020-10-12,0.18205172118513444,11.573916927510314,345.3215030844105,339.7677452056171,0.12958755248209433,4.051590194447757
2020-10-13,0.18566271273852503,11.499811839845712,357.09010993501454,353.6488010373271,0.12647675422370205,3.9250475067199666
2020-10-14,0.18741496598639457,12.361261790249786,354.806638484814,351.1364800184562,0.1248847529718367,3.8641559517469752
2020-10-15,0.19033898305084745,11.783716863799485,350.48445223085855,348.2762453406837,0.12619280645950576,3.863043576086195
2020-10-16,0.190893760539629,12.011157684107587,350.6182286771401,347.57121029399326,0.12549323391996903,4.632078432378084
2020-10-17,0.1885772220344711,12.192100764810293,350.9131483038869,346.85767830199495,0.12682108169872405,4.1721707857638215
2020-10-18,0.18909768071779245,12.119324928249554,351.6777323824409,348.4190933363853,0.12984007249393842,4.072560372968994
2020-10-19,0.19155122284932444,11.90089677974429,368.22601328402067,361.83739362275145,0.13504290053610543,4.191335169507009
2020-10-20,0.18755357448997084,15.002581216502602,378.68360828040727,370.81327221826245,0.13521170910493827,4.160412380253422
2020-10-21,0.1872791519434629,15.341464874792191,376.13564946347947,369.7667519472847,0.13903756179113094,4.321900206382795
2020-10-22,0.18870454164571812,15.878805447295719,375.195212780904,368.1062663020972,0.13890918674157574,3.967448861609929
2020-10-23,0.1899030424607155,15.707766725628899,376.1523460902903,369.99987023196775,0.1385438130516085,3.8684322414422687
2020-10-24,0.1891891891891892,15.258991226862728,378.6076975097964,371.7600554434184,0.1410762493250945,3.7011290553929106
2020-10-25,0.1889300134589502,15.597574414495789,383.81356105919934,377.46544915016676,0.14204299523878228,4.178435564034423
2020-10-26,0.19696969696969696,15.310015551730825,417.4249310914137,413.52639075412867,0.1459067904343863,4.371378489806548
2020-10-27,0.1961891319689485,15.464747151293926,435.0888591882396,426.96353465575424,0.14838042974735416,4.910447164808271
2020-10-28,0.1931970509383378,9.878131406030862,418.7192493159659,410.67832035235386,0.14990214802763435,5.0831151840064015
2020-10-29,0.19442590120160214,10.023357814810074,419.1527866830927,409.797691555287,0.15125256770476708,5.18493448396014
2020-10-30,0.19337660176402063,10.32182331090762,426.58193997681906,416.3954253591152,0.15302567019839294,9.875770501301997
2020-10-31,0.19467110741049126,10.233702250192122,424.17759689505914,413.9645458171269,0.15442123336671912,10.009163843610379
2020-11-01,0.19429619746497664,10.36263615649589,430.7471359674748,422.30953081919904,0.15818743809148736,9.465720968248158
2020-11-02,0.2027527792482795,10.497971163579836,479.02310826158543,471.2776336388122,0.16284647233590666,10.445949132676505
2020-11-03,0.20329087048832273,10.577250251279569,498.33464836576405,489.2325160911288,0.16562143671607754,6.509704185317728
2020-11-04,0.19703530979347103,11.135528601074988,482.4453032217626,474.23382194669824,0.1669065261605433,6.106629520850447
2020-11-05,0.19648191171589777,12.21251992222727,486.8479592644364,478.4737220086115,0.168969484208404,6.247705712232796
2020-11-06,0.19837587006960558,12.493902412909033,498.7083966133035,489.6082967848176,0.1704393193810399,6.743547339433953
2020-11-07,0.1972134682368552,12.48901929338599,514.7516538271179,505.0932849592478,0.1729197932299483,6.692372611214458
2020-11-08,0.1947211155378486,12.093115454990281,527.9812526521633,518.5193344214125,0.1794807758630942,6.589057369771632
2020-11-09,0.2067068843151171,12.7953245605109,589.2161120462096,579.0160569963798,0.18407960199004975,7.457065765739983
2020-11-10,0.21194400141768563,12.95063008869206,618.7648463616677,608.1456351330897,0.1906486781786656,7.724737631054851
2020-11-11,0.2082641885164288,13.168098644171911,595.709071775473,584.7188258274874,0.19264991244261442,7.399423611322133
2020-11-12,0.2111257840871575,13.90742579415224,604.8021383288046,593.9932298013279,0.1962636637768564,6.832879549779572
2020-11-13,0.21539222148978246,13.383883455116637,610.123484905849,599.4691880830347,0.19941335155320478,10.050277980041962
2020-11-14,0.2133905013192612,13.545789388447503,620.6580488580671,609.8127452752602,0.2056839334621723,6.740608347507756
2020-11-15,0.2133773740710157,13.5678326276621,635.5981114871366,625.3643706299779,0.21269364244570857,7.2598711877788045
2020-11-16,0.22618207480592803,13.584732744489553,716.9924689708736,706.0002492030322,0.22134139116009005,8.474376797267473
2020-11-17,0.23234825694567332,14.596771048183571,743.1060229695619,731.7417651246427,0.22680582192989682,8.563327624810462
2020-11-18,0.22246006915857072,14.515708800939306,701.089165341478,689.0174748645181,0.22823087311373377,8.43229860749603
2020-11-19,0.2243421052631579,15.090153700747104,705.5256526543634,694.0041998445217,0.23331651392295144,8.791793679708151
2020-11-20,0.22678718159408381,15.088745064529904,710.7408981754039,699.3024340699121,0.23498383328219774,9.033219388517127
2020-11-21,0.2259496793290577,14.7228162540974,714.4044128261838,703.2151921624878,0.23780710755693948,8.43722471113315
2020-11-22,0.22472835034573593,15.064099159805322,726.5310765634666,715.5545275083181,0.24524510325425253,8.367674370206249
2020-11-23,0.24114103472714388,13.216194587155032,799.1368426269174,787.4033421322479,0.25154875626596046,10.425695714729109
2020-11-24,0.2396256401200777,14.564701690942726,828.6551182369313,816.2802548504467,0.25598372989748897,11.055584319622751
2020-11-25,0.2329554788894365,15.28060592863561,770.4261629420853,758.254679977952,0.2576527916397581,10.95570322347576
2020-11-26,0.23090819510592872,14.768830646877072,768.2763800587788,757.1004780242774,0.25984456264078404,9.873432093040524
2020-11-27,0.23128693368351938,15.022131153474026,770.954385310134,759.6296427938346,0.26406470177266755,9.323275047320621
2020-11-28,0.23304319264247003,15.245579313947339,785.4759285932414,774.870339734766,0.2643820000235048,10.282902935498091
2020-11-29,0.23247778874629813,15.314987023254877,809.153319260898,798.2802976962433,0.27027634239496745,9.95875653865445
2020-11-30,0.2430420138273356,14.894627328232792,904.5156514054456,893.2501511996775,0.2768504865821292,10.86840911096814
2020-12-01,0.24455463077740394,15.84162608486941,928.080632303116,915.4578382950266,0.2802702417396812,11.93946363730909
2020-12-02,0.2363367799113737,16.726785714446024,851.4573224798287,838.6382833735148,0.279574298693392,12.072740035041877
2020-12-03,0.23705766710353865,17.563125014383214,845.4404800419098,832.6314022297948,0.2803782008578474,12.416215490116583
2020-12-04,0.2362862289176355,17.458603336126703,845.6785251974499,831.0750925105665,0.2809898080556009,11.967587631951256
2020-12-05,0.23579498935647616,16.95839666749997,835.2459773267938,822.7153138572905,0.2831097310914523,11.98086958332533
2020-12-06,0.23832923832923833,17.554258936846736,847.5436908591472,834.6218827458149,0.28664185325646657,11.753438995916028
2020-12-07,0.2508827683615819,17.69194788948757,944.0783280289509,930.8800796253489,0.29204704334238013,13.61982261394315
2020-12-08,0.2555634051571883,18.46885439501588,971.3373194875985,956.7307792441516,0.2932297499066816,13.694737162186222
2020-12-09,0.2515527950310559,19.67453974278054,886.6140022029064,872.7668578786868,0.29812604482061233,12.615073778475411
2020-12-10,0.2491010134030729,19.05670509838773,893.5325760663455,879.8079103579048,0.2965290105577875,13.315009206909853
2020-12-11,0.2487749101600784,19.283627253646596,892.5825430173653,877.6823112803701,0.2964958000791121,12.043542380785825
2020-12-12,0.2473048023521725,20.814126453710653,885.8668771321841,871.3154913599847,0.29691072845209765,12.260627692010972
2020-12-13,0.24636259604381233,19.10765398884032,905.8589893024202,892.6404974610231,0.3041884326173019,11.980419566417787
2020-12-14,0.2633999646205555,18.732844680724344,1010.3994856347286,997.3702857816403,0.31051545424698657,13.922560070133462
2020-12-15,0.25792175606302,18.551535734611818,1020.7521662035598,1007.5782103673763,0.3116874038864812,15.530658712033748
2020-12-16,0.2473083197389886,19.166847557932726,927.4998896311897,913.5969481928179,0.312206599979136,13.160271449444744
2020-12-17,0.24714518760195758,18.85041545844841,925.5706020031336,905.9395971357454,0.30919690467652944,13.484212342714981
2020-12-18,0.2459631381503833,19.937488579212957,910.4488886536926,896.5953671108838,0.30909301383342014,14.20684833184376
2020-12-19,0.24359601892641541,19.138704503661383,897.9170465872587,883.8309443727014,0.30731854045674356,14.979736574581958
2020-12-20,0.24392233643334965,19.5568137299229,905.925374140672,891.7041815980759,0.31289817232375977,13.190585359753099
2020-12-21,0.2587400177462289,19.909739832200952,1028.6713790868725,1015.0399628855603,0.31652790983511514,16.801995705488448
2020-12-22,0.25366876310272535,20.18040854790238,1037.0023098595348,1023.4939634573609,0.3198635680425483,16.202566735621822
2020-12-23,0.2489789250122529,20.985717991141943,939.3186947078682,926.9711856961864,0.3201450097870024,15.05677768824769
2020-12-24,0.2484888090181343,20.024119779967826,917.2923584392425,905.5848578062806,0.31610924661497514,12.975523737837875
2020-12-25,0.2451412706189776,19.61956559364204,884.4599608342404,873.4710205899493,0.3156283466033431,13.778240205761232
2020-12-26,0.24554811305342264,19.56996610084797,899.3601774621881,888.508674180634,0.3188074459195989,12.36228807686775
2020-12-27,0.24742605000817128,19.740133841571623,933.1504730323664,921.980807098695,0.32473465781611466,13.232188770280551
2020-12-28,0.2570259694059054,20.23569572818035,1060.052145700771,1047.7714618067746,0.3292474244805308,17.718706478821982
2020-12-29,0.22955192034139402,20.20604283170856,1075.5511587147048,1062.5963478916128,0.32993035679108196,17.051185601998203
2020-12-30,0.20495679112995271,21.76917227724868,958.8424045552408,945.9459234260909,0.32694083960652104,14.905840167852197
2020-12-31,0.20730117340286833,21.234691914746453,947.0487522667532,934.0313955254121,0.32804575125642654,14.836018055734815
2021-01-01,0.2009124979631742,21.551060968100302,929.0013942916308,916.3269154333414,0.3252683809038002,14.841256428638394
2021-01-02,0.20628971810330782,20.699637713760108,939.109286518311,925.3865598339399,0.32705245878898576,13.747971494707901
2021-01-03,0.2064242621881624,19.9058426747206,963.2688973278117,949.9437377348252,0.3317319906690995,13.943710959812405
2021-01-04,0.22188665837626576,19.788720329176506,1094.0296721675743,1080.304367086598,0.3341510042380689,16.431209884041174
2021-01-05,0.2232888888888889,19.54366531143095,1110.235094285979,1095.8341439005178,0.335521792932765,17.315979539339903
2021-01-06,0.21135955606332626,20.47535303174783,993.6694055420231,979.7085715216584,0.3342271617334946,15.86145019264278
2021-01-07,0.21251629726205998,20.172887923956115,979.036889814682,965.7978533362673,0.3297038425915467,15.624065739060372
2021-01-08,0.20954863940035848,20.631760757753465,968.0697038222108,954.7845134323089,0.3293990684993752,14.690001589978957
2021-01-09,0.21036336972462116,19.64842923967381,961.8633276119577,948.3802461854344,0.3282866256550467,14.19140883570367
2021-01-10,0.21095533094228888,19.793390835834725,963.2118769216385,948.9449569071386,0.3316286433477226,14.876050297729966
2021-01-11,0.22295140120610146,20.114897783609063,1077.375965486134,1063.8900750481953,0.33618028400905536,16.271866610906493
2021-01-12,0.2262475581601847,20.52615482219165,1081.1976089277077,1067.6428229348282,0.3346067517627587,17.8169562384366
2021-01-13,0.21236339911923013,20.122810907227187,960.6499207646838,947.4237170887643,0.3313971920289855,15.784361405876274
2021-01-14,0.2096247960848287,20.33503587679819,967.6403592015383,954.9856544315797,0.32890005973648323,14.912011150280739
2021-01-15,0.21056923829717827,19.420080441897593,939.1970985204771,926.3274591811296,0.3285464098073555,15.367609325204988
2021-01-16,0.20776255707762556,18.79374962574206,921.9483880178545,909.3154129676814,0.32576829475352315,13.853256334253828
2021-01-17,0.20743639921722112,19.91843095638908,916.4089345352771,903.4189239654384,0.32431725971974407,13.485453374701859
2021-01-18,0.21961620469083157,19.586608287933984,1031.5889339301284,1017.0174539970666,0.32430772031218,15.765256232309513
2021-01-19,0.2157941437444543,18.538414029867475,1022.6288801511083,1008.8292508585497,0.321442366681057,17.22163329658856
2021-01-20,0.20208775077475127,17.758788700471435,896.5009692443582,882.3883358623488,0.3137226029336807,13.988780095336645
2021-01-21,0.20153269199413013,17.926211503506256,868.2703323859454,853.5697260353814,0.308672803423266,15.378118471878375
2021-01-22,0.19902200488997554,17.19489477194524,854.7692233116169,840.722539704666,0.3034591373117756,13.759933872049706
2021-01-23,0.19364303178484107,17.625908333120293,825.2530161495163,811.6667508438835,0.29631104184914286,14.09135504076964
2021-01-24,0.19256481330507091,17.578543872001276,818.5834109404882,805.2570323226203,0.29537370618173503,12.580354279107105
2021-01-25,0.20163439332030555,16.980389662973923,911.6030509680885,897.9834903609203,0.29323626222913046,15.08865333117872
